inventory_id,product_id,location_type,location_id,quantity_on_hand,quantity_reserved,last_restock_date,last_updated
387,87,warehouse,3,4913,1041,2025-11-02,2025-12-24 20:51:55
388,88,warehouse,3,1886,43,2025-10-29,2025-12-24 20:51:55
389,89,warehouse,3,853,113,2025-11-26,2025-12-24 20:51:55
390,90,warehouse,3,3014,843,2025-10-29,2025-12-24 20:51:55
391,91,warehouse,3,4342,963,2025-11-17,2025-12-24 20:51:55
392,92,warehouse,3,3654,1059,2025-11-30,2025-12-24 20:51:55
393,93,warehouse,3,629,175,2025-11-16,2025-12-24 20:51:55
394,94,warehouse,3,4867,387,2025-11-17,2025-12-24 20:51:55
395,95,warehouse,3,2257,453,2025-11-07,2025-12-24 20:51:55
396,96,warehouse,3,3887,129,2025-11-06,2025-12-24 20:51:55
397,97,warehouse,3,2814,764,2025-12-18,2025-12-24 20:51:55
398,98,warehouse,3,1949,78,2025-12-17,2025-12-24 20:51:55
399,99,warehouse,3,4098,538,2025-12-05,2025-12-24 20:51:55
400,100,warehouse,3,4089,862,2025-10-31,2025-12-24 20:51:55
401,101,warehouse,3,3670,54,2025-11-29,2025-12-24 20:51:55
402,102,warehouse,3,814,184,2025-10-26,2025-12-24 20:51:55
403,103,warehouse,3,3986,263,2025-11-19,2025-12-24 20:51:55
404,104,warehouse,3,3666,874,2025-11-10,2025-12-24 20:51:55
405,105,warehouse,3,2279,587,2025-11-22,2025-12-24 20:51:55
406,106,warehouse,3,5232,402,2025-12-21,2025-12-24 20:51:55
407,107,warehouse,3,1037,284,2025-11-14,2025-12-24 20:51:55
408,108,warehouse,3,1415,341,2025-12-12,2025-12-24 20:51:55
409,109,warehouse,3,2770,634,2025-12-02,2025-12-24 20:51:55
410,110,warehouse,3,4118,686,2025-12-11,2025-12-24 20:51:55
411,111,warehouse,3,4125,761,2025-10-25,2025-12-24 20:51:55
412,112,warehouse,3,4193,481,2025-11-12,2025-12-24 20:51:55
413,113,warehouse,3,4113,722,2025-10-31,2025-12-24 20:51:55
414,114,warehouse,3,3063,777,2025-12-21,2025-12-24 20:51:55
415,115,warehouse,3,4309,274,2025-12-01,2025-12-24 20:51:55
416,116,warehouse,3,3764,82,2025-10-26,2025-12-24 20:51:55
417,117,warehouse,3,864,5,2025-11-29,2025-12-24 20:51:55
418,118,warehouse,3,516,148,2025-11-24,2025-12-24 20:51:55
419,119,warehouse,3,1771,101,2025-10-25,2025-12-24 20:51:55
420,120,warehouse,3,5044,15,2025-12-10,2025-12-24 20:51:55
421,121,warehouse,3,2358,221,2025-11-28,2025-12-24 20:51:55
422,122,warehouse,3,4757,1362,2025-11-15,2025-12-24 20:51:55
423,123,warehouse,3,1551,12,2025-12-01,2025-12-24 20:51:55
424,124,warehouse,3,860,197,2025-11-13,2025-12-24 20:51:55
425,125,warehouse,3,2390,189,2025-11-07,2025-12-24 20:51:55
426,126,warehouse,3,1024,290,2025-12-17,2025-12-24 20:51:55
427,127,warehouse,3,5448,505,2025-11-28,2025-12-24 20:51:55
428,128,warehouse,3,4773,1237,2025-11-24,2025-12-24 20:51:55
429,129,warehouse,3,3412,54,2025-12-23,2025-12-24 20:51:55
430,130,warehouse,3,1512,265,2025-12-05,2025-12-24 20:51:55
431,131,warehouse,3,3158,16,2025-12-19,2025-12-24 20:51:55
432,132,warehouse,3,1058,74,2025-11-17,2025-12-24 20:51:55
433,133,warehouse,3,5266,1542,2025-12-20,2025-12-24 20:51:55
434,134,warehouse,3,1172,300,2025-11-05,2025-12-24 20:51:55
435,135,warehouse,3,2272,375,2025-11-02,2025-12-24 20:51:55
436,136,warehouse,3,3788,993,2025-11-26,2025-12-24 20:51:55
437,137,warehouse,3,1777,13,2025-12-01,2025-12-24 20:51:55
438,138,warehouse,3,4856,998,2025-10-30,2025-12-24 20:51:55
439,139,warehouse,3,3394,6,2025-12-17,2025-12-24 20:51:55
440,140,warehouse,3,4786,98,2025-12-03,2025-12-24 20:51:55
441,141,warehouse,3,4663,1180,2025-10-29,2025-12-24 20:51:55
442,142,warehouse,3,3457,383,2025-11-20,2025-12-24 20:51:55
443,143,warehouse,3,3545,788,2025-11-15,2025-12-24 20:51:55
444,144,warehouse,3,4364,556,2025-12-04,2025-12-24 20:51:55
445,145,warehouse,3,2757,44,2025-11-13,2025-12-24 20:51:55
446,146,warehouse,3,4595,326,2025-12-02,2025-12-24 20:51:55
447,147,warehouse,3,2480,113,2025-11-15,2025-12-24 20:51:55
448,148,warehouse,3,1886,531,2025-12-20,2025-12-24 20:51:55
449,149,warehouse,3,3405,834,2025-11-04,2025-12-24 20:51:55
450,150,warehouse,3,4270,914,2025-12-05,2025-12-24 20:51:55
451,1,warehouse,4,4805,620,2025-11-03,2025-12-24 20:51:55
452,2,warehouse,4,2142,584,2025-12-03,2025-12-24 20:51:55
453,3,warehouse,4,1337,336,2025-12-23,2025-12-24 20:51:55
454,4,warehouse,4,676,185,2025-12-06,2025-12-24 20:51:55
455,5,warehouse,4,5043,826,2025-11-02,2025-12-24 20:51:55
456,6,warehouse,4,929,21,2025-12-21,2025-12-24 20:51:55
457,7,warehouse,4,4111,686,2025-12-19,2025-12-24 20:51:55
458,8,warehouse,4,3121,835,2025-12-11,2025-12-24 20:51:55
459,9,warehouse,4,4376,160,2025-12-23,2025-12-24 20:51:55
460,10,warehouse,4,1098,145,2025-11-10,2025-12-24 20:51:55
461,11,warehouse,4,1757,22,2025-12-07,2025-12-24 20:51:55
462,12,warehouse,4,4398,330,2025-12-23,2025-12-24 20:51:55
463,13,warehouse,4,3378,425,2025-12-19,2025-12-24 20:51:55
464,14,warehouse,4,1455,381,2025-12-06,2025-12-24 20:51:55
465,15,warehouse,4,5010,1019,2025-12-22,2025-12-24 20:51:55
466,16,warehouse,4,2148,227,2025-12-15,2025-12-24 20:51:55
467,17,warehouse,4,5366,1565,2025-10-27,2025-12-24 20:51:55
468,18,warehouse,4,4887,1428,2025-12-15,2025-12-24 20:51:55
469,19,warehouse,4,1925,220,2025-11-14,2025-12-24 20:51:55
470,20,warehouse,4,1723,299,2025-11-04,2025-12-24 20:51:55
471,21,warehouse,4,2365,486,2025-12-22,2025-12-24 20:51:55
472,22,warehouse,4,949,164,2025-11-20,2025-12-24 20:51:55
473,23,warehouse,4,4463,428,2025-11-08,2025-12-24 20:51:55
474,24,warehouse,4,4802,865,2025-12-02,2025-12-24 20:51:55
475,25,warehouse,4,1749,95,2025-12-08,2025-12-24 20:51:55
476,26,warehouse,4,4316,686,2025-11-09,2025-12-24 20:51:55
477,27,warehouse,4,1859,97,2025-11-15,2025-12-24 20:51:55
478,28,warehouse,4,5115,1360,2025-11-25,2025-12-24 20:51:55
479,29,warehouse,4,1270,354,2025-12-04,2025-12-24 20:51:55
480,30,warehouse,4,1307,387,2025-11-26,2025-12-24 20:51:55
481,31,warehouse,4,3845,727,2025-11-05,2025-12-24 20:51:55
482,32,warehouse,4,1795,453,2025-11-08,2025-12-24 20:51:55
483,33,warehouse,4,1514,188,2025-12-23,2025-12-24 20:51:55
484,34,warehouse,4,2875,619,2025-12-06,2025-12-24 20:51:55
485,35,warehouse,4,4127,4,2025-12-14,2025-12-24 20:51:55
486,36,warehouse,4,4227,1191,2025-12-01,2025-12-24 20:51:55
487,37,warehouse,4,2865,288,2025-11-21,2025-12-24 20:51:55
488,38,warehouse,4,3454,173,2025-12-11,2025-12-24 20:51:55
489,39,warehouse,4,1373,195,2025-11-12,2025-12-24 20:51:55
490,40,warehouse,4,1310,190,2025-10-26,2025-12-24 20:51:55
491,41,warehouse,4,3399,355,2025-12-10,2025-12-24 20:51:55
492,42,warehouse,4,2248,344,2025-12-20,2025-12-24 20:51:55
493,43,warehouse,4,2097,51,2025-11-11,2025-12-24 20:51:55
494,44,warehouse,4,2421,225,2025-11-16,2025-12-24 20:51:55
495,45,warehouse,4,3929,502,2025-11-16,2025-12-24 20:51:55
496,46,warehouse,4,4452,621,2025-12-05,2025-12-24 20:51:55
497,47,warehouse,4,4232,961,2025-10-27,2025-12-24 20:51:55
498,48,warehouse,4,2778,339,2025-11-20,2025-12-24 20:51:55
499,49,warehouse,4,3108,204,2025-11-19,2025-12-24 20:51:55
500,50,warehouse,4,520,134,2025-12-15,2025-12-24 20:51:55
501,51,warehouse,4,1666,416,2025-11-10,2025-12-24 20:51:55
502,52,warehouse,4,1378,149,2025-12-13,2025-12-24 20:51:55
503,53,warehouse,4,2319,409,2025-12-14,2025-12-24 20:51:55
504,54,warehouse,4,3638,790,2025-12-21,2025-12-24 20:51:55
505,55,warehouse,4,1644,23,2025-11-08,2025-12-24 20:51:55
506,56,warehouse,4,1721,426,2025-11-18,2025-12-24 20:51:55
507,57,warehouse,4,4519,771,2025-12-06,2025-12-24 20:51:55
508,58,warehouse,4,2550,5,2025-12-08,2025-12-24 20:51:55
509,59,warehouse,4,4405,815,2025-11-03,2025-12-24 20:51:55
510,60,warehouse,4,1677,121,2025-12-05,2025-12-24 20:51:55
511,61,warehouse,4,1951,419,2025-12-13,2025-12-24 20:51:55
512,62,warehouse,4,1097,185,2025-11-12,2025-12-24 20:51:55
513,63,warehouse,4,2473,2,2025-10-29,2025-12-24 20:51:55
514,64,warehouse,4,2831,147,2025-11-17,2025-12-24 20:51:55
515,65,warehouse,4,534,154,2025-12-04,2025-12-24 20:51:55
516,66,warehouse,4,1487,86,2025-11-30,2025-12-24 20:51:55
517,67,warehouse,4,1035,243,2025-10-31,2025-12-24 20:51:55
518,68,warehouse,4,1575,316,2025-12-05,2025-12-24 20:51:55
519,69,warehouse,4,1285,64,2025-12-08,2025-12-24 20:51:55
520,70,warehouse,4,4251,433,2025-12-01,2025-12-24 20:51:55
521,71,warehouse,4,2435,396,2025-11-12,2025-12-24 20:51:55
522,72,warehouse,4,3396,954,2025-10-27,2025-12-24 20:51:55
523,73,warehouse,4,3933,836,2025-12-14,2025-12-24 20:51:55
524,74,warehouse,4,644,170,2025-12-20,2025-12-24 20:51:55
525,75,warehouse,4,2536,110,2025-10-27,2025-12-24 20:51:55
526,76,warehouse,4,4004,55,2025-12-01,2025-12-24 20:51:55
527,77,warehouse,4,2988,607,2025-12-14,2025-12-24 20:51:55
528,78,warehouse,4,3326,993,2025-10-27,2025-12-24 20:51:55
529,79,warehouse,4,2659,71,2025-11-05,2025-12-24 20:51:55
530,80,warehouse,4,4552,1025,2025-11-16,2025-12-24 20:51:55
531,81,warehouse,4,1074,211,2025-12-04,2025-12-24 20:51:55
532,82,warehouse,4,1327,214,2025-12-06,2025-12-24 20:51:55
533,83,warehouse,4,2892,509,2025-11-06,2025-12-24 20:51:55
534,84,warehouse,4,1761,283,2025-11-26,2025-12-24 20:51:55
535,85,warehouse,4,815,19,2025-11-30,2025-12-24 20:51:55
536,86,warehouse,4,2054,53,2025-11-30,2025-12-24 20:51:55
537,87,warehouse,4,2322,576,2025-12-13,2025-12-24 20:51:55
538,88,warehouse,4,2773,764,2025-12-07,2025-12-24 20:51:55
539,89,warehouse,4,4920,471,2025-12-16,2025-12-24 20:51:55
540,90,warehouse,4,1446,234,2025-11-06,2025-12-24 20:51:55
541,91,warehouse,4,1505,49,2025-11-03,2025-12-24 20:51:55
542,92,warehouse,4,1893,25,2025-12-18,2025-12-24 20:51:55
543,93,warehouse,4,4704,51,2025-12-06,2025-12-24 20:51:55
544,94,warehouse,4,1854,76,2025-10-30,2025-12-24 20:51:55
545,95,warehouse,4,3986,681,2025-11-15,2025-12-24 20:51:55
546,96,warehouse,4,5204,108,2025-11-16,2025-12-24 20:51:55
547,97,warehouse,4,2033,52,2025-11-23,2025-12-24 20:51:55
548,98,warehouse,4,3205,54,2025-11-29,2025-12-24 20:51:55
549,99,warehouse,4,1801,17,2025-12-19,2025-12-24 20:51:55
550,100,warehouse,4,4719,1100,2025-10-27,2025-12-24 20:51:55
551,101,warehouse,4,5346,375,2025-11-30,2025-12-24 20:51:55
552,102,warehouse,4,4644,13,2025-11-21,2025-12-24 20:51:55
553,103,warehouse,4,5066,1372,2025-12-15,2025-12-24 20:51:55
554,104,warehouse,4,1849,491,2025-11-17,2025-12-24 20:51:55
555,105,warehouse,4,3049,890,2025-10-26,2025-12-24 20:51:55
556,106,warehouse,4,5306,1283,2025-12-20,2025-12-24 20:51:55
557,107,warehouse,4,1352,77,2025-12-13,2025-12-24 20:51:55
558,108,warehouse,4,1716,405,2025-10-27,2025-12-24 20:51:55
559,109,warehouse,4,4212,164,2025-10-29,2025-12-24 20:51:55
560,110,warehouse,4,3303,62,2025-12-10,2025-12-24 20:51:55
561,111,warehouse,4,542,79,2025-11-02,2025-12-24 20:51:55
562,112,warehouse,4,2900,124,2025-12-01,2025-12-24 20:51:55
563,113,warehouse,4,3159,382,2025-12-09,2025-12-24 20:51:55
564,114,warehouse,4,2030,130,2025-11-06,2025-12-24 20:51:55
565,115,warehouse,4,3908,22,2025-11-13,2025-12-24 20:51:55
566,116,warehouse,4,2072,392,2025-11-03,2025-12-24 20:51:55
567,117,warehouse,4,1774,384,2025-12-09,2025-12-24 20:51:55
568,118,warehouse,4,4759,284,2025-12-01,2025-12-24 20:51:55
569,119,warehouse,4,3824,18,2025-10-26,2025-12-24 20:51:55
570,120,warehouse,4,2398,382,2025-12-15,2025-12-24 20:51:55
571,121,warehouse,4,2233,359,2025-10-25,2025-12-24 20:51:55
572,122,warehouse,4,2075,411,2025-11-28,2025-12-24 20:51:55
573,123,warehouse,4,2227,648,2025-12-19,2025-12-24 20:51:55
574,124,warehouse,4,3590,296,2025-12-18,2025-12-24 20:51:55
575,125,warehouse,4,4554,592,2025-11-09,2025-12-24 20:51:55
576,126,warehouse,4,4739,1365,2025-12-07,2025-12-24 20:51:55
577,127,warehouse,4,2844,153,2025-11-30,2025-12-24 20:51:55
578,128,warehouse,4,1819,58,2025-11-11,2025-12-24 20:51:55
579,129,warehouse,4,4159,147,2025-10-30,2025-12-24 20:51:55
580,130,warehouse,4,5369,1023,2025-12-22,2025-12-24 20:51:55
581,131,warehouse,4,3882,656,2025-11-21,2025-12-24 20:51:55
582,132,warehouse,4,1534,355,2025-12-12,2025-12-24 20:51:55
583,133,warehouse,4,3775,811,2025-12-07,2025-12-24 20:51:55
584,134,warehouse,4,3897,173,2025-12-21,2025-12-24 20:51:55
585,135,warehouse,4,3188,930,2025-12-16,2025-12-24 20:51:55
586,136,warehouse,4,2327,386,2025-10-28,2025-12-24 20:51:55
587,137,warehouse,4,835,82,2025-12-21,2025-12-24 20:51:55
588,138,warehouse,4,3427,661,2025-10-27,2025-12-24 20:51:55
589,139,warehouse,4,1264,139,2025-11-23,2025-12-24 20:51:55
590,140,warehouse,4,1460,429,2025-12-11,2025-12-24 20:51:55
591,141,warehouse,4,1951,300,2025-11-01,2025-12-24 20:51:55
592,142,warehouse,4,2797,25,2025-11-07,2025-12-24 20:51:55
593,143,warehouse,4,2352,481,2025-11-09,2025-12-24 20:51:55
594,144,warehouse,4,4239,749,2025-12-01,2025-12-24 20:51:55
595,145,warehouse,4,1649,204,2025-12-17,2025-12-24 20:51:55
596,146,warehouse,4,3338,883,2025-11-15,2025-12-24 20:51:55
597,147,warehouse,4,5028,1307,2025-12-08,2025-12-24 20:51:55
598,148,warehouse,4,2749,506,2025-12-18,2025-12-24 20:51:55
599,149,warehouse,4,1473,115,2025-12-21,2025-12-24 20:51:55
600,150,warehouse,4,635,177,2025-11-03,2025-12-24 20:51:55
601,1,warehouse,5,3698,288,2025-10-26,2025-12-24 20:51:55
602,2,warehouse,5,4259,1257,2025-12-09,2025-12-24 20:51:55
603,3,warehouse,5,915,228,2025-12-15,2025-12-24 20:51:55
604,4,warehouse,5,2612,266,2025-11-07,2025-12-24 20:51:55
605,5,warehouse,5,2715,760,2025-11-14,2025-12-24 20:51:55
606,6,warehouse,5,4059,331,2025-11-25,2025-12-24 20:51:55
607,7,warehouse,5,628,119,2025-11-30,2025-12-24 20:51:55
608,8,warehouse,5,531,95,2025-12-22,2025-12-24 20:51:55
609,9,warehouse,5,1121,123,2025-10-26,2025-12-24 20:51:55
610,10,warehouse,5,3558,2,2025-11-30,2025-12-24 20:51:55
611,11,warehouse,5,3932,675,2025-11-25,2025-12-24 20:51:55
612,12,warehouse,5,2846,793,2025-11-13,2025-12-24 20:51:55
613,13,warehouse,5,2081,400,2025-11-16,2025-12-24 20:51:55
614,14,warehouse,5,1706,275,2025-11-02,2025-12-24 20:51:55
615,15,warehouse,5,5157,3,2025-12-02,2025-12-24 20:51:55
616,16,warehouse,5,1632,84,2025-10-27,2025-12-24 20:51:55
617,17,warehouse,5,4500,1339,2025-11-19,2025-12-24 20:51:55
618,18,warehouse,5,1673,37,2025-10-27,2025-12-24 20:51:55
619,19,warehouse,5,3385,123,2025-11-03,2025-12-24 20:51:55
620,20,warehouse,5,1477,238,2025-11-22,2025-12-24 20:51:55
621,21,warehouse,5,4177,789,2025-11-30,2025-12-24 20:51:55
622,22,warehouse,5,1092,158,2025-10-28,2025-12-24 20:51:55
623,23,warehouse,5,2292,646,2025-11-13,2025-12-24 20:51:55
624,24,warehouse,5,3025,216,2025-11-01,2025-12-24 20:51:55
625,25,warehouse,5,3414,859,2025-10-25,2025-12-24 20:51:55
626,26,warehouse,5,1081,40,2025-12-22,2025-12-24 20:51:55
627,27,warehouse,5,4657,901,2025-11-04,2025-12-24 20:51:55
628,28,warehouse,5,4863,159,2025-12-08,2025-12-24 20:51:55
629,29,warehouse,5,5458,993,2025-12-09,2025-12-24 20:51:55
630,30,warehouse,5,4543,526,2025-12-18,2025-12-24 20:51:55
631,31,warehouse,5,3599,621,2025-12-07,2025-12-24 20:51:55
632,32,warehouse,5,3403,881,2025-11-29,2025-12-24 20:51:55
633,33,warehouse,5,3591,1047,2025-12-14,2025-12-24 20:51:55
634,34,warehouse,5,3733,815,2025-11-17,2025-12-24 20:51:55
635,35,warehouse,5,5040,395,2025-11-17,2025-12-24 20:51:55
636,36,warehouse,5,3043,144,2025-12-04,2025-12-24 20:51:55
637,37,warehouse,5,3094,644,2025-12-17,2025-12-24 20:51:55
638,38,warehouse,5,4300,5,2025-11-20,2025-12-24 20:51:55
639,39,warehouse,5,4192,788,2025-12-03,2025-12-24 20:51:55
640,40,warehouse,5,3976,1184,2025-12-12,2025-12-24 20:51:55
641,41,warehouse,5,4916,591,2025-12-21,2025-12-24 20:51:55
642,42,warehouse,5,4947,1366,2025-11-11,2025-12-24 20:51:55
643,43,warehouse,5,1215,197,2025-12-09,2025-12-24 20:51:55
644,44,warehouse,5,4190,1063,2025-10-31,2025-12-24 20:51:55
645,45,warehouse,5,5151,1500,2025-11-25,2025-12-24 20:51:55
646,46,warehouse,5,2422,412,2025-12-18,2025-12-24 20:51:55
647,47,warehouse,5,4890,199,2025-11-18,2025-12-24 20:51:55
648,48,warehouse,5,1434,120,2025-11-24,2025-12-24 20:51:55
649,49,warehouse,5,1647,300,2025-11-27,2025-12-24 20:51:55
650,50,warehouse,5,1243,341,2025-12-20,2025-12-24 20:51:55
651,51,warehouse,5,4927,959,2025-12-14,2025-12-24 20:51:55
652,52,warehouse,5,3757,628,2025-11-09,2025-12-24 20:51:55
653,53,warehouse,5,1039,192,2025-12-01,2025-12-24 20:51:55
654,54,warehouse,5,3728,442,2025-10-31,2025-12-24 20:51:55
655,55,warehouse,5,715,188,2025-11-02,2025-12-24 20:51:55
656,56,warehouse,5,814,100,2025-11-18,2025-12-24 20:51:55
657,57,warehouse,5,1215,96,2025-10-25,2025-12-24 20:51:55
658,58,warehouse,5,4159,1013,2025-12-11,2025-12-24 20:51:55
659,59,warehouse,5,1951,142,2025-11-10,2025-12-24 20:51:55
660,60,warehouse,5,3203,646,2025-11-14,2025-12-24 20:51:55
661,61,warehouse,5,2746,127,2025-11-13,2025-12-24 20:51:55
662,62,warehouse,5,2162,5,2025-10-28,2025-12-24 20:51:55
663,63,warehouse,5,1562,356,2025-12-10,2025-12-24 20:51:55
664,64,warehouse,5,3018,825,2025-11-28,2025-12-24 20:51:55
665,65,warehouse,5,3717,800,2025-12-07,2025-12-24 20:51:55
666,66,warehouse,5,1719,9,2025-11-23,2025-12-24 20:51:55
667,67,warehouse,5,4005,384,2025-12-03,2025-12-24 20:51:55
668,68,warehouse,5,2387,183,2025-11-14,2025-12-24 20:51:55
669,69,warehouse,5,627,40,2025-12-17,2025-12-24 20:51:55
670,70,warehouse,5,2955,589,2025-11-08,2025-12-24 20:51:55
671,71,warehouse,5,2960,528,2025-12-21,2025-12-24 20:51:55
672,72,warehouse,5,513,54,2025-12-18,2025-12-24 20:51:55
673,73,warehouse,5,3927,595,2025-12-06,2025-12-24 20:51:55
674,74,warehouse,5,575,144,2025-12-14,2025-12-24 20:51:55
675,75,warehouse,5,4801,672,2025-12-04,2025-12-24 20:51:55
676,76,warehouse,5,2502,70,2025-12-21,2025-12-24 20:51:55
677,77,warehouse,5,4150,712,2025-11-07,2025-12-24 20:51:55
678,78,warehouse,5,5213,881,2025-11-03,2025-12-24 20:51:55
679,79,warehouse,5,4355,165,2025-11-11,2025-12-24 20:51:55
680,80,warehouse,5,4444,507,2025-12-10,2025-12-24 20:51:55
681,81,warehouse,5,3076,130,2025-11-08,2025-12-24 20:51:55
682,82,warehouse,5,4908,643,2025-12-08,2025-12-24 20:51:55
683,83,warehouse,5,2602,507,2025-12-01,2025-12-24 20:51:55
684,84,warehouse,5,2197,462,2025-11-11,2025-12-24 20:51:55
685,85,warehouse,5,5429,1310,2025-11-22,2025-12-24 20:51:55
686,86,warehouse,5,2736,501,2025-12-03,2025-12-24 20:51:55
687,87,warehouse,5,746,45,2025-12-05,2025-12-24 20:51:55
688,88,warehouse,5,2178,138,2025-11-11,2025-12-24 20:51:55
689,89,warehouse,5,2436,420,2025-11-10,2025-12-24 20:51:55
690,90,warehouse,5,2548,566,2025-11-20,2025-12-24 20:51:55
691,91,warehouse,5,3374,415,2025-12-21,2025-12-24 20:51:55
692,92,warehouse,5,2826,190,2025-11-16,2025-12-24 20:51:55
693,93,warehouse,5,4481,649,2025-11-16,2025-12-24 20:51:55
694,94,warehouse,5,2156,338,2025-11-25,2025-12-24 20:51:55
695,95,warehouse,5,3298,233,2025-12-06,2025-12-24 20:51:55
696,96,warehouse,5,3507,822,2025-10-28,2025-12-24 20:51:55
697,97,warehouse,5,586,104,2025-12-14,2025-12-24 20:51:55
698,98,warehouse,5,2314,509,2025-11-10,2025-12-24 20:51:55
699,99,warehouse,5,1136,173,2025-12-11,2025-12-24 20:51:55
700,100,warehouse,5,2657,511,2025-11-21,2025-12-24 20:51:55
701,101,warehouse,5,3051,310,2025-11-20,2025-12-24 20:51:55
702,102,warehouse,5,3191,523,2025-11-19,2025-12-24 20:51:55
703,103,warehouse,5,2662,628,2025-11-09,2025-12-24 20:51:55
704,104,warehouse,5,3671,390,2025-12-15,2025-12-24 20:51:55
705,105,warehouse,5,3535,328,2025-11-14,2025-12-24 20:51:55
706,106,warehouse,5,974,199,2025-11-12,2025-12-24 20:51:55
707,107,warehouse,5,5493,33,2025-10-27,2025-12-24 20:51:55
708,108,warehouse,5,1458,396,2025-11-18,2025-12-24 20:51:55
709,109,warehouse,5,4282,1105,2025-10-30,2025-12-24 20:51:55
710,110,warehouse,5,859,9,2025-11-21,2025-12-24 20:51:55
711,111,warehouse,5,4270,1200,2025-12-01,2025-12-24 20:51:55
712,112,warehouse,5,2340,513,2025-11-17,2025-12-24 20:51:55
713,113,warehouse,5,2974,54,2025-11-05,2025-12-24 20:51:55
714,114,warehouse,5,4298,618,2025-10-27,2025-12-24 20:51:55
715,115,warehouse,5,5363,1347,2025-11-06,2025-12-24 20:51:55
716,116,warehouse,5,1183,127,2025-11-16,2025-12-24 20:51:55
717,117,warehouse,5,4787,718,2025-12-11,2025-12-24 20:51:55
718,118,warehouse,5,543,67,2025-12-22,2025-12-24 20:51:55
719,119,warehouse,5,4461,350,2025-11-28,2025-12-24 20:51:55
720,120,warehouse,5,4859,1232,2025-12-09,2025-12-24 20:51:55
721,121,warehouse,5,1860,422,2025-11-06,2025-12-24 20:51:55
722,122,warehouse,5,3120,742,2025-11-03,2025-12-24 20:51:55
723,123,warehouse,5,4008,941,2025-11-29,2025-12-24 20:51:55
724,124,warehouse,5,2861,147,2025-11-08,2025-12-24 20:51:55
725,125,warehouse,5,4703,703,2025-10-31,2025-12-24 20:51:55
726,126,warehouse,5,4022,736,2025-11-23,2025-12-24 20:51:55
727,127,warehouse,5,5454,1618,2025-11-03,2025-12-24 20:51:55
728,128,warehouse,5,3498,13,2025-11-12,2025-12-24 20:51:55
729,129,warehouse,5,2216,531,2025-11-05,2025-12-24 20:51:55
730,130,warehouse,5,556,124,2025-11-03,2025-12-24 20:51:55
731,131,warehouse,5,4621,873,2025-11-14,2025-12-24 20:51:55
732,132,warehouse,5,1095,290,2025-11-13,2025-12-24 20:51:55
733,133,warehouse,5,1059,237,2025-11-18,2025-12-24 20:51:55
734,134,warehouse,5,4568,447,2025-10-31,2025-12-24 20:51:55
735,135,warehouse,5,2768,739,2025-11-09,2025-12-24 20:51:55
736,136,warehouse,5,2665,697,2025-11-26,2025-12-24 20:51:55
737,137,warehouse,5,777,131,2025-12-02,2025-12-24 20:51:55
738,138,warehouse,5,5100,1297,2025-12-11,2025-12-24 20:51:55
739,139,warehouse,5,995,228,2025-12-03,2025-12-24 20:51:55
740,140,warehouse,5,3750,652,2025-12-04,2025-12-24 20:51:55
741,141,warehouse,5,2740,437,2025-10-29,2025-12-24 20:51:55
742,142,warehouse,5,1666,258,2025-12-12,2025-12-24 20:51:55
743,143,warehouse,5,2686,416,2025-11-22,2025-12-24 20:51:55
744,144,warehouse,5,4578,817,2025-11-10,2025-12-24 20:51:55
745,145,warehouse,5,5003,619,2025-12-13,2025-12-24 20:51:55
746,146,warehouse,5,4421,15,2025-12-04,2025-12-24 20:51:55
747,147,warehouse,5,4516,698,2025-11-27,2025-12-24 20:51:55
748,148,warehouse,5,3734,905,2025-11-19,2025-12-24 20:51:55
749,149,warehouse,5,568,105,2025-11-26,2025-12-24 20:51:55
750,150,warehouse,5,2431,149,2025-11-15,2025-12-24 20:51:55
751,1,warehouse,6,960,202,2025-12-01,2025-12-24 20:51:55
752,2,warehouse,6,3575,680,2025-12-17,2025-12-24 20:51:55
753,3,warehouse,6,1064,85,2025-11-17,2025-12-24 20:51:55
754,4,warehouse,6,4922,146,2025-11-18,2025-12-24 20:51:55
755,5,warehouse,6,5095,546,2025-12-14,2025-12-24 20:51:55
756,6,warehouse,6,3775,1021,2025-11-30,2025-12-24 20:51:55
757,7,warehouse,6,864,124,2025-11-23,2025-12-24 20:51:55
758,8,warehouse,6,781,192,2025-11-28,2025-12-24 20:51:55
759,9,warehouse,6,2194,625,2025-10-25,2025-12-24 20:51:55
760,10,warehouse,6,4498,811,2025-11-28,2025-12-24 20:51:55
761,11,warehouse,6,1099,41,2025-12-13,2025-12-24 20:51:55
762,12,warehouse,6,3100,134,2025-12-14,2025-12-24 20:51:55
